A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
3522,77.0308119721,228.002101144,12.9236460742,6.899823448,72.6935244208,5.1596998397,3.4986182444000002,bad
3523,76.0025094058,233.1000752912,12.164604277,8.163672689,69.633684481,4.9745387975,4.066069435,bad
3524,77.7058470007,229.2783264272,12.2734528804,6.420294629,69.839974948,5.258436524,3.0244437492,bad
3525,78.7914548704,224.0050298944,15.6264289456,6.556595041,69.6064837288,5.7762384377,3.5035512642,good
3526,73.3004685846,231.8351155296,12.8837627374,7.1355622815,69.8303812768,5.5321570427,3.8889795154,bad
3527,78.3557102954,227.548898304,11.1413434366,8.256076667,69.0018293602,4.6462357007,2.8042950282,bad
3528,84.7680364853,227.660345448,9.9836165362,7.436054017,69.8452671022,5.6966550368,3.5585508286,bad
3529,78.6248192711,225.7181294272,12.2371113682,8.404627765,71.5497545476,5.9288051456,3.9951337384,good
3530,71.7069368879,232.7799635776,13.1210975506,6.135712669,71.4762962884,4.5630933425,2.4731609694000003,good
3531,82.7641353273,230.3205399136,12.895555954,7.8941694565,68.416562239,4.8749881784,4.0985563244000005,bad
3532,77.1551722047,230.2678363248,12.7469611072,7.6925180735000005,71.2376653774,5.0662817039,3.3543521222,good
3533,76.4092541326,231.5973740608,14.424017038,7.0227052885,69.1908525928,4.008144863,3.9103510628,good
3534,81.1829216555,229.6582701856,12.4598458882,8.0601382325,70.9586590834,5.1474444659,3.3655119154,bad
3535,78.8513773839,228.9662228016,13.828758031,7.6405722295,68.6968442812,4.5578413763,3.6123860242,bad
3536,81.3087906629,226.206719048,11.3668851916,69.41101241223464,71.2989094636,5.4637958729,3.8903243428,bad
3537,87.7769512142,231.7133890736,11.3605192078,6.7303623865,71.0388465208,5.4716571293000005,3.7043331096000003,good
3538,85.9595788645,225.2290819472,11.6471173252,7.8961859715,70.0346037892,5.2943848655,3.7342259812000003,good
3539,590.2558566908095,226.7903206112,10.970154063999999,68.00778123325443,69.8162054158,6.0197108387,3.3923267176,bad
3540,74.3449708055,227.6958398368,12.2721803572,6.546536422,70.6090413202,6.004689071,3.0590518038,bad
3541,77.9959927802,226.1298249232,13.860546139,6.5999460515,69.8367598606,4.4254087199,3.654148215,good
3542,79.4568368806,227.0505862832,12.8772027088,7.597857114,70.2700642486,5.0748393239,3.6873372548,bad
3543,84.0003562616,228.0683010736,11.3648680726,7.6140316255,71.256183196,5.131254491,3.843087166,bad
3544,78.9315773643,226.532186496,12.479622586,7.248153974,69.8433489478,4.7404236029,3.5459763068,good
3545,73.0632190559,227.7521224048,12.5361545686,8.0513991095,69.8632106734,5.9567674766,4.0239076206,bad
3546,77.707348793,232.252471928,13.828257217,8.7003502095,68.8973996248,3.9486955043,4.065854911,good
3547,79.6574567083,232.430599112,12.4489583782,7.3640758375,70.6028610508,4.3140816347,4.1013668238,bad
3548,78.720479732,233.0437971584,12.4786491712,6.5177644395,69.4504180984,5.6010277856,,good
3549,544.5352714517833,227.1347110384,14.1439798246,7.0106406155,70.5212517886,5.0890307159,3.889764248,bad
3550,77.7890899413,2154.7658623577245,12.987900325,7.833073546,69.1873432966,5.052915458,3.7732373644,bad
3551,575.2355970323799,228.596068464,13.2571083604,6.2152976644999995,70.0201782208,5.7263760146,2.8931966618000002,good
3552,,227.5302940688,11.2766247184,7.1010619165,69.6198060682,5.7676365731,3.2128599276000003,bad
3553,84.9475165045,234.073084792,10.4885090614,8.252097936,69.3773466526,5.2250736611,3.3790090532,good
3554,81.5615947658,232.0382373632,12.6878913052,7.504986122,69.6838914058,4.7375690633,4.1873974348,good
3555,82.023459891,230.5445655728,12.3062304748,6.5437998105,71.5229171722,4.7505230198,3.6347307974,good
3556,81.2747583398,232.009614296,10.2430260838,8.4075292795,70.5089439976,5.4836198483,3.2322386526,good
3557,79.0606358086,227.8430314384,11.0389821874,7.357526876,68.949515758,5.3261271764,2.9809880484,bad
3558,75.9179695385,227.0099775936,14.5222996432,7.533030696,70.8384592846,5.2336609493,3.5656970384,good
3559,66.4117641879,2137.4501907911645,14.0038825198,8.351467081500001,69.9183123934,6.2383127144,4.3108030268,bad
3560,81.4339354074,223.6801180304,14.8017923992,8.25681845,69.9967167988,5.6997252749,33.58861396658027,good
3561,81.2566271699,229.3075194848,13.6815381106,,70.1590501216,5.3130222269,3.8004518468,good
3562,82.1526841483,228.6477593872,12.2334087304,6.2977238825,71.0280663718,5.0631323225,3.8986754980000002,good
3563,77.54018250280001,234.5299890304,11.3548857226,7.4578292235,70.482008626,5.0139214208,2.7023372964,good
3564,78.0776085836,228.4381626224,13.4633763814,7.446836329,69.139460965,4.7673508859,3.3821495308,bad
3565,83.2362979585,226.198583624,11.694821713,6.973655398,71.5963285564,5.0148487124,3.9162523098,good
3566,74.4868730864,230.4599261376,13.312722412,7.9375226145,71.292404176,5.3618488238,3.8998022116,bad
3567,85.7276762949,228.990325608,12.853420114,8.262164176,70.7262396448,4.5478856279,3.9899081112,good
3568,75.2761645846,223.8047524384,15.7884737092,7.7402898965,71.3219953882,5.098659041,3.4198074346,good
3569,83.0149570386,228.6857796656,12.8850117328,8.484630654,67.914017365,4.71682592,3.3105184672,bad
3570,86.9076283302,225.4546890144,12.0277320952,6.86744275,72.1249252882,5.1048296612,3.7233962800000002,good
3571,81.2945837378,,13.3317512518,8.085077561,68.6929799944,4.922528576,,bad
3572,74.2911922897,228.6449465936,10.8879517162,6.669232425,69.6486725206,6.4659906839,3.2320745208,bad
3573,81.0433517842,225.2539674128,12.916114093,6.87746106,72.3202188304,4.3232081756,3.5993781786000003,good
3574,74.1232828278,228.926290808,11.3900151736,6.9037054825,69.0461817154,5.7737123999,3.1417504682,bad
3575,86.2023255207,229.3172402208,12.0373971952,7.581169637,72.2416498396,4.7603095241,3.9465048838000003,good
3576,74.2559074353,230.7399107264,13.0102611208,6.326887406,70.6608785326,5.6771347454,3.4675786748,bad
3577,79.8973003412,224.6217221552,13.192763122,7.4513734085,70.4507365336,4.4362620842,3.5209500944000003,good
3578,80.0005807027,230.3839413456,13.4393404966,8.280861605,69.0560010514,4.6200314039,3.653572311,bad
3579,79.0655629931,229.9441654112,10.3546628698,8.4981985865,70.1020568842,5.5470099317,29.123396257851212,bad
3580,70.9480356066,228.4395877008,14.5885233232,7.434422537,71.4611173312,5.1208220438,4.637943137000001,bad
3581,79.4866310105,230.5841474832,13.4935265368,7.8527440935,68.5473617782,4.9160041784,4.114067542,bad
3582,80.5894848534,232.0603951344,11.824061389,8.111208843,68.4182070418,4.9755834092,3.8651660378,good
3583,81.4399496883,232.3638211248,11.5333321174,6.7404043510000005,69.7128646138,5.6842749008,2.8079468736,good
3584,79.7226909625,227.3482212592,13.159025095,8.3308222695,71.4434240038,3.9339739964,3.7091498606,good
3585,79.7294591615,228.1085987872,14.0321938672,8.1572977575,69.2366697724,4.5469684811,3.670210078,bad
3586,,229.1801430384,13.1365111834,7.261901115,70.523618797,5.3648870174,3.3237264238,good
3587,79.9886786961,226.6336558576,13.6066379014,7.3416331625,70.4670421432,4.38772274,4.0386343178,good
3588,77.8952984194,228.5381405328,12.743452843,7.0159123525,69.4792507498,5.4564971024,3.4490454134,bad
3589,79.5965999249,231.835621536,12.6428316694,8.2586097595,70.0761025012,4.307347889,,good
3590,613.7816676732268,227.3197120336,13.5519085618,,71.29683808,4.8547224506,4.415432687,good
3591,,223.6639435888,12.887866426,8.341884224,70.9874646748,4.2222138086,3.6496371576,good
3592,79.3649045636,226.9133525712,12.8931178174,8.127550881,73.1896425322,3.7682378006,3.8682499262,good
3593,73.8564879818,226.6590626384,14.5975247074,7.4419603105,70.208476102,5.2825288601,3.3526162576000003,bad
3594,70.6494623258,229.6294769792,14.8479376228,5.9941219735,70.3169170102,5.3911211984,3.4318026448000003,good
3595,78.4302710169,224.4547705296,10.9649977306,7.131052952,70.8838739734,6.274981814,3.8284216916,bad
3596,539.6935444410664,229.224919944,14.6342100766,6.8599912785,71.4910450726,4.7010182354,3.1796706602,good
3597,74.3371092021,226.1456797808,12.5309161132,8.402875645,70.6074363274,6.4335529928,3.7642977158,bad
3598,77.2943116006,234.6225716272,12.0353419528,8.225931329,71.2563380152,4.5782630852,3.5871163272,good
3599,81.7330965767,226.7878102016,13.1284195126,8.223045579,69.6618163726,4.495192412,3.9032213768000004,good
3600,81.6822680997,2134.1232701088106,11.0547660526,7.60804051,67.9130290702,5.7682354142,3.5254697716,bad
3601,76.0552508142,230.1745796,14.995794568600001,8.4134771795,70.0121512222,4.7486457287,3.7299608446,bad
3602,81.090292124,222.633105,15.0992530378,8.274748977,70.07053357,5.7889423856,4.3489422716,good
3603,82.1167403948,226.3661861088,11.9913073696,7.3614036495,71.8408346908,4.7764759955,3.956529201,good
3604,78.7664953304,230.1884135952,11.7490703398,7.2806523615,71.535972313,4.7039706326,4.3393429074,bad
3605,74.0843241163,230.8549091408,12.784511311,7.7302502545,71.2467064294,4.9645610252,3.371672873,good
3606,78.777430522,229.8280692816,12.375382492,8.076378021,70.3554447268,4.1791234607,3.2350191784,good
3607,85.1617639359,226.6325830544,12.6345663202,8.513860455,69.8670222076,6.1911123287,4.2639670234,good
3608,79.1986109035,227.4196418864,11.913920516200001,7.011365767,69.2031899302,5.135577902,3.6852892434,good
3609,84.3303037275,227.641899504,15.2159803582,8.2684517985,68.4323579938,3.8665057433000003,,bad
3610,81.4221869702,229.0419551328,10.6840289644,7.3302122665,70.9549508284,5.4712639514,3.9972824972,bad
3611,81.2121257632,227.0865817088,12.0712553662,7.147663984,71.0751752128,5.5831380758,3.6561954766,bad
3612,80.0764839205,230.480904616,12.6471781468,7.3958555815,70.5815275252,4.7038391255,3.4111580992,bad
3613,77.3592070468,231.378608536,11.6885095048,7.526877485,69.896587501,5.4365768192,3.424508816,good
3614,81.4305150122,220.26097,15.8117273656,7.534771418,69.7459400254,5.8545189431,3.333674121,good
3615,74.1731534008,228.321708808,14.3512864558,7.7243853510000005,70.458036694,4.8069423803,4.2173132868,bad
3616,79.9462273096,231.0772237312,13.110465154,7.6364234885,70.5551518726,5.0864134424,3.2014870634,good
3617,81.4733542647,228.0610384512,10.6569780844,7.611858508,70.9731389008,6.0656558189,3.3697461398,bad
3618,81.636437415,228.4054924528,12.5632187638,8.539081493,69.5766082432,4.5260877773,3.6881011684000002,good
3619,74.5591349941,224.9295261984,13.7836436596,6.6666262755,69.1000515622,5.2978521971,2.7152967576,bad
3620,70.689251856,227.302163184,14.1387767476,7.7215318925,69.843185683,5.6883113264,3.9007334968,bad
3621,81.3677657813,224.6621080704,12.340101667,7.7412346815,69.824090923,4.8752204711000005,3.7912601436,good
3622,81.2083435035,226.1242392096,14.325002100999999,8.3599391,71.04853051,5.5076946875,3.8530321566000003,good
3623,72.723842004,229.2113908624,13.948822078,8.220515821,69.6287496064,4.9135941341,4.7073495796,bad
3624,82.4169149633,230.5847212032,13.7773483042,6.394079636,71.7525958846,4.4408939684,4.119436128,good
3625,76.8808683117,232.7874686752,10.0356817678,7.8035586420000005,69.1247544538,5.7933159428,3.9188129904,bad
3626,77.8388187173,230.2921964064,12.9015428212,6.8034162645,69.1341502582,5.0380030241,3.498147629,bad
3627,79.6052117281,226.45761692,13.610067853,8.155225152,68.98322461,5.1687466493,,bad
3628,74.0456128912,229.8439876816,12.2002941724,7.3946703785,69.1346370376,5.3175166799,3.3923443114,bad
3629,80.5182977738,227.5378084688,11.4031835698,9.408363004,69.7050200698,4.4922706679,3.49211159,good
3630,,227.0685212624,10.9267936474,7.8035423645,70.1658387244,5.9871962165,3.1780335752,bad
3631,81.426174447,227.909500296,11.9687065534,7.152386874,70.7217363736,5.3924623529,3.2320580928,bad
3632,81.1830180444,230.758704016,11.3806610632,8.730622432,68.0042765824,6.1159402148,2.7877202236,bad
3633,78.0663847972,231.2904231008,13.6791172006,8.3386108215,70.708902991,4.7083012832,4.0362237084,bad
3634,77.5160529512,227.6066514768,13.216086571,7.6439618885,71.7654816994,5.1655771208,4.2673426202,bad
3635,74.5207898819,224.4124635968,13.2979026922,8.006554045,70.8024327652,5.4875702591,4.6607382294,bad
3636,77.4257612025,229.0627769856,11.1834163048,8.6700843155,68.6552173972,4.7635094657,3.6117514928000003,good
3637,74.2490115506,231.5396999568,12.6902717392,6.30154523,69.2745893464,5.408279978,3.358125747,good
3638,81.3745895154,225.3588192448,12.0154581238,7.7750161535,71.3353775368,4.7313030677,4.0551050444,good
3639,81.9919254637,227.0563659424,12.1741204516,8.591832593,70.1520722824,4.5139152398,3.5950434188,good
3640,78.6097198305,225.4643437776,12.637736611,8.0694861275,69.54070042,5.9107371614,3.2481571262,bad
3641,75.7818222056,234.303251264,12.1838061472,7.1878577605,70.6662777406,4.8214663025,3.2164046838,good
3642,73.7095836127,228.3397752336,14.412268183,7.400137429,72.021444565,4.5805374683,2.7782210864,good
3643,79.0658965571,229.0358992512,12.8759571208,7.4534345345,71.3410977046,4.7292219752,34.36488374357128,bad
3644,87.1000450808,230.5338772528,12.921529861,7.589391977,72.0225254512,4.6107985037,4.2321899374,good
3645,76.6282919067,225.2016813008,15.7638315148,7.029261467,70.8208934038,5.2803576401,3.602840055,good
3646,77.0837544575,225.496836912,12.0840245086,7.39563977,71.3630254972,6.1182928136,3.8144642048,bad
3647,74.7657512256,228.8737449888,12.7244438296,7.940661245,69.331225024,5.3274670067,4.1150427592,bad
3648,78.6299796255,228.6428538144,12.57600331,7.4010879895,69.771208225,4.8364580243,4.0139019028,bad
3649,83.4838779601,,13.5773169202,9.0864002445,70.6927888552,5.6828286125,3.6956539056,good
3650,72.5006913911,235.0629924912,11.7775289902,7.3825317985,71.7627626332,4.5788401493,2.6712462314,good
3651,84.8243097657,227.1498816096,12.721305913,8.421948345,72.4016464624,4.3314438884,4.0721530644,good
3652,73.8326026353,234.0233015856,13.1559300496,6.3326387115,71.0949585346,4.5983240237,2.9594519954000003,good
3653,78.9656291415,228.015617336,13.8269371198,7.8228864565,70.6257200692,5.1047156945,3.2105182244,good
3654,79.1877761649,226.5247635936,12.5106559294,7.2233156815,69.257918821,5.4139666781,3.1596790224,bad
3655,78.3134259721,229.8642281808,12.546741295,7.072695914,70.6374652654,5.4359506103,3.2099358354,good
3656,574.8271085268624,2182.9298249723956,10.5519910054,7.4304706575,69.415176601,5.453546561,3.6845857104,bad
3657,73.6759445003,229.5082747088,11.8290764932,7.294058125,68.8730279218,5.9639498152999995,3.6517279014,bad
3658,77.6326210862,2113.195107431948,13.4720779618,6.653559512,67.9808244814,5.601080495,3.2094452092,bad
3659,79.2332367182,227.4989999936,12.0529886554,9.0402880645,69.5814718918,4.2752060645,3.3660327664,good
3660,77.3406582341,229.1020119712,14.4268934386,7.719875218,71.7436278454,4.5713460446,3.143072457,good
3661,76.385890186,231.5622008624,13.4392205818,8.7402038745,70.1605420156,3.6176476688,3.8469499904,good
3662,77.1704814414,225.761923576,10.0016367208,6.9577497275,71.9811057658,6.6115031012,4.2159816186,bad
3663,80.1910818923,231.440394024,14.3953298902,6.616580073,70.0427021164,4.3248659363,4.1248732856,good
3664,79.3289738669,227.4816034656,11.53582018,69.45108066327191,70.001537521,4.8214952648,3.513079417,good
3665,82.8677491578,231.3925751984,12.03273148,8.227367692,69.7458948412,4.7826981359,3.9878115540000003,bad
3666,79.5686851781,227.7223285776,14.541826444,7.5191871205,69.4022430412,4.1398389077,3.2135695474,bad
3667,77.5157370135,228.7526844352,10.3477173016,,69.1559337268,5.6816247557,3.0798745578,bad
3668,82.0288873987,226.21803328,13.9476882994,6.686129535,69.188980111,6.0290657168,3.3731036348,good
3669,85.1245702066,227.0868650144,12.7400041228,7.3392423860000005,71.1732118486,4.7792022689,33.01793768276262,good
3670,79.2900953924,227.1867912832,11.108290357,8.0745462785,69.7673153986,5.5679945906,3.1783615746000002,bad
3671,81.7987099721,226.6700586816,12.9333004474,8.068467473,68.8114652698,4.7651826479,3.4011272312000003,bad
3672,81.4617863028,228.1959245168,11.090487852999999,7.2595144485,69.8684673052,5.2841795882,3.4435444258,good
3673,82.614416701,230.296077544,12.281404819,7.845174823,70.2837941632,4.2552264791,4.0382254278000005,bad
3674,78.3601353213,228.7853862832,12.5896860688,62.78867916987275,68.997089113,5.3788230338,,bad
3675,83.5949494217,231.5266707056,12.1112345554,7.3203370465,70.1852288494,5.5574636474,4.180750794,bad
3676,78.0291520172,230.5861537856,10.289408263,7.5385194265,70.2344333326,5.7165626195,3.3235160710000002,bad
3677,79.3821665728,,14.0784675946,7.18536051,70.6607325916,5.1421045685,3.3447127152,good
3678,81.1264069212,228.4512272976,12.145200868,8.3103480265,69.679913257,5.1239067881,3.5719478184,bad
3679,,228.6023598704,14.3373381862,7.164889616,71.8909903456,4.8349378187,3.0327501960000003,good
3680,78.8894604842,230.164557104,13.1831287384,6.7158078405,71.3941534804,4.2492275894,4.1237230286,bad
3681,78.7033322567,226.9043741792,13.6440464176,7.5664046055,67.9639316836,4.6432942052,3.2769789124,bad
3682,78.4546213903,232.7522294736,13.418848025199999,7.3156095435,69.0935165944,4.7983461521,4.1150020306,bad
3683,84.8546726074,225.8536664832,11.4295615858,58.552995089613134,71.3244757294,4.2179125526,4.6956050114,bad
3684,81.7450464728,230.8192844368,11.5057942,8.320218373,70.561073968,5.2857242573,,bad
3685,80.8945804181,227.6425615152,12.8214346102,7.5486046755,69.0739481266,4.7884636487,,good
3686,78.1939707263,228.5951472432,12.1713949222,8.132497244,68.4553862632,4.5466731848,3.1988750482,bad
3687,75.1064428533,230.6242307664,14.710103983,,71.2443703366,5.1919095356,3.7888844604000003,bad
3688,84.9514611667,224.1131025376,12.837204331,8.2985806605,70.2975153184,5.8352219162,,good
3689,76.2698463446,225.7761616144,15.431232871,7.7575689645,71.3085220642,5.1178081295,3.4750298842,good
3690,,229.2787386976,12.9721284316,7.3503496649999995,70.9843319212,4.3718140631,4.3184180944,bad
3691,77.1684773366,229.091214344,13.5325160944,6.869524474,71.008898554,5.0108444846,2.775926921,good
3692,76.2890985259,230.0866186368,14.186711386599999,6.973873504,69.575431825,5.2424015345,3.2383715834,good
3693,84.0285536809,228.2981306704,13.9089242632,7.2262234375,71.3895998038,4.9308237371,3.5689036882000003,bad
3694,78.3572494835,229.8963399744,12.3601117768,8.5666173145,70.6855081474,5.2056466028,3.8699841514,good
3695,77.3235539401,230.8784316288,13.1360427748,6.983268867,71.3122372828,4.7312269226,3.0392443176,good
3696,78.4161195794,228.2346965376,13.090515376,7.186951002,70.5913780276,5.3944175972,3.2074671548,good
3697,79.5085911117,229.3595000608,12.8945213332,7.723241677,71.5085019886,5.1312677729,3.3523456678,good
3698,76.7749205687,230.055956808,13.1639381086,7.5661482595,71.6175882082,4.9272362639,2.9269245102,good
3699,81.0334593734,230.5616714752,13.1525613382,6.8854476255,71.1619467586,4.4308934009000005,3.869742408,good
3700,74.9560732034,230.7458647264,13.816393828,6.304261217,70.9577511256,5.0868140672,3.0344244584,good
3701,85.7048585964,226.7788450912,10.1890059598,6.7499307285,71.6648503654,5.7760656155,2.9887198496,bad
3702,84.0865320346,230.9944969424,11.046475561,81.23791223115211,69.2538858526,5.101996139,4.1107666028,good
3703,73.4070629014,230.2578998656,14.090650802799999,6.470497159,70.7480547082,5.3138385437,3.4361535216,bad
3704,73.9355647487,226.6910951056,14.405683873,7.54415201,71.1155950378,5.2333694915,3.8531243094,good
3705,81.3735534473,225.4959063024,11.6601765898,7.263298706,71.1134924548,5.3749336394,3.4732629584,bad
3706,81.5446957839,225.0441427696,12.7150665634,7.1681258665,69.0489044146,5.1593605226,2.930188721,bad
3707,82.3511886604,224.1542829392,12.1560657778,7.3618922735,67.9191440548,5.0184567605,2.7377436784,bad
3708,83.6597343202,225.2326511136,12.5403979612,6.22856761,71.5708239346,5.1956085917,4.0623043182,good
3709,75.2751037367,229.0353813312,13.82644417,7.387870705,70.3760534332,5.138411867,3.4886062732000003,bad
3710,81.9015336553,226.606930472,12.4415994442,8.625615891999999,69.0899131882,4.6108965575,3.5798566804000003,good
3711,81.963718476,,13.456270477,5.466083256,71.6747260426,4.6883476178,3.8560529374000003,good
3712,76.2765734675,227.3224802688,14.8994312572,6.868517274,70.4978935684,5.3659403777,3.170715987,good
3713,80.7427269366,226.4330468944,12.97169245,7.871961274,69.3461330038,5.6701617464,3.7438923104,bad
3714,75.4851780062,232.7280487776,12.3820684096,7.062562633,70.6857901246,4.8842179277,2.6287417998000002,good
3715,78.4615989294,232.310448952,12.8053285678,7.558518924,70.0570115392,5.4349602266,4.2415441408,bad
3716,80.4071536391,228.8778581232,13.2452888974,7.3892312405,70.556416669,4.535873369,3.8991296048,bad
3717,79.3237222593,223.5617792032,14.326918426,7.5596138205,70.9038044812,5.7505742285,3.7470506742,good
3718,85.1433659775,233.8216495712,11.474099959,8.644627563,68.3931739612,5.1888107903,3.8842119022,good
3719,76.6674973997,226.1527574272,14.8183251796,7.730700888,70.7697259702,5.0962280885,3.5196026066,good
3720,80.0371152612,224.5920129376,13.149543019,9.2055019515,68.4156897094,4.5525482036,3.2805280946,bad
3721,73.5359587798,223.4496929024,11.5829254816,7.3550661405,69.2877882454,6.1244644409,2.5360286554,BAD
3722,80.0327615138,224.699943416,11.1400407226,7.675171731,68.1847836154,5.8133870807,3.0136407684,bad
3723,77.5126840555,231.1351312064,13.232748805,7.921289851,71.4047891698,5.1285189554,3.8909634504,bad
3724,78.2968196054,230.1104103968,12.7319265682,7.0244465455,70.5694833088,5.4380306033,3.130005577,good
3725,85.2241827511,223.2906696832,10.8517401142,5.904957271,72.3513135964,5.6092990928,3.5553489334,good
3726,83.3309238067,227.8415433552,12.609195517,6.9954300925,69.2723120266,6.2248356446,3.6339461278000003,good
3727,74.6315511913,227.720096248,14.5061048254,5.8613796175,70.049531221,5.3735325329,3.0173326328,good
3728,87.1244378356,223.304802408,11.922360322,6.942624416,72.1606555162,5.2572009452,3.9067585386,good
3729,73.4693622617,2136.9241093926207,14.5095578764,8.5078331165,71.9623255894,4.6879763051,3.6949589982,good
3730,83.4206866847,227.9111853072,13.8259684294,6.968424986,72.51469816,4.2308690279,4.2014108396,good
3731,77.769961735,231.4123185136,9.9134921494,7.716589228,68.5551035428,5.6326991723,3.5975876464,bad
3732,78.8369843329,2155.920421829582,13.1326336378,7.8265849975,71.2462000138,5.050098122,3.3269511942000003,good
3733,81.9390925646,227.1204479296,12.1286418418,7.4767335915,69.9075943384,4.9346151872,4.0773930574,bad
3734,78.9402743597,226.589204864,13.1687737762,7.871105976,69.8400212032,5.388975197,3.5975133386,bad
3735,73.775002849,231.267994368,13.4940287752,7.446279806,71.3637173872,4.6678238981,,good
3736,79.265044052,231.5320108496,12.810441604,8.690336087,68.8550150746,4.2138637751,3.604446079,good
3737,78.8256658467,229.4425794352,11.1763034458,7.0897766875,67.52355120280001,5.4477515351,3.4357995524000002,bad
3738,81.2289828653,228.3276292336,11.2575418942,9.2327614895,68.1824148556,4.6299511193,3.4910347794,bad
3739,78.3494917265,226.7006190352,14.3959278634,7.6625985205,70.2533263522,5.5060070054,3.833232208,good
3740,80.7286490348,225.6162383216,12.021637411,,70.7170812466,4.7152737194,3.377209782,good
3741,78.5565858441,228.2129719328,10.6797552178,63.952318757292474,69.1082745592,5.6717337473,3.0404054498,bad
3742,81.1418686728,225.500442808,12.9879067516,,70.9323467626,4.745974373,4.0081203114,good
3743,76.0049233026,229.9881679136,13.0803316774,7.5993354145000005,71.9260125148,5.1771632264,4.0792027902,bad
3744,70.4771134417,223.7246723952,13.3530501058,7.0628012585,71.6063177518,5.8311051425,4.737050585,bad
3745,,228.0977863104,12.843610906,7.0390033075,69.4503155416,4.8928880693,25.754054702065535,bad
3746,85.6991269766,225.8532191872,11.4221124172,8.565425403999999,72.058846483,4.7283683078,3.7306288224,good
3747,84.2029080872,229.2842040336,10.5283866256,7.500931455,69.239107477,5.5850090738,3.311144714,good
3748,81.1886506324,228.0785134288,11.275161023799999,7.215597909,71.8944875434,5.5669122632,3.5797037304,bad
3749,584.9982510886406,227.2429016624,12.521363461,7.635246859,69.696033517,5.3889394937,3.600974676,bad
3750,73.4557443328,233.401627568,11.438853772,7.8642496945,71.0451802858,4.8781781642,3.3625064126,good
3751,76.6259723582,228.8938001088,13.5902229748,7.62237314,70.6081497376,5.0327245802,3.9573686218,bad
3752,80.22106846369999,231.1870010352,12.3895853074,8.1981936035,69.9822421672,4.3988885639,3.652696578,good
3753,76.1170385102,229.34176544,11.3816538118,7.869665046,69.4518968854,6.1346722598,3.8454773558,bad
3754,79.9344662108,224.2300889872,14.5610195968,8.4412416665,70.175170402,4.9121394263,3.321163109,bad
3755,73.701761497,230.2776943392,13.540038436,6.448636099,70.417165864,5.2897784024,3.055869695,good
3756,83.411828233,225.4054320096,12.1734314842,7.494459269,71.07616869579999,4.9315575836,3.8768070668,good
3757,82.1717793193,229.321796688,12.3343261498,8.270567558,70.5051199192,5.4831390806,3.5974777144,good
3758,81.4221168925,231.3909445952,14.2235491948,7.4669906555,69.850299352,4.28953025,4.1443076604,good
3759,,225.3096286192,14.0482558138,7.83564446,69.4601321656,5.8097941982,3.6034191516000003,good
3760,86.3439880501,234.0028656192,11.0046676258,7.1192565075,70.7509981012,5.3065043396,3.799197081,good
3761,85.5717051809,218.56024372,13.1147815882,8.0898011375,71.6929859698,4.6368159617,3.8909511718000003,good
3762,76.2236062897,225.0655075856,14.9338032208,6.780114468,70.5727399504,5.3992515242,3.1320820592,good
3763,79.2991967116,229.5562612352,11.1845306152,7.281935301,70.7522334568,5.9299550762,3.5083733752,bad
3764,77.316263889,229.1394349984,12.2499135922,7.6470212655,68.3518018864,4.6614787427,3.2947760286000003,good
3765,82.4594053967,226.6769894704,12.6345851656,8.280051152,71.1787262056,4.3324355336,3.8107493932,good
3766,80.0457013954,223.7519846784,11.8954674232,6.881990934,71.9196681814,4.7096044307,3.4368690952,good
3767,78.2332801379,229.9857788384,13.126851754,7.971410849,70.656568336,5.0480069237,3.259311888,good
3768,78.2325865106,223.778238104,15.3204208774,7.809250057,71.4690455974,4.9374242633,3.2920423716,good
3769,,230.0156537856,12.714184612,7.8921737005,67.559626603,4.8402778061,3.9500852982000003,bad
3770,73.2441585107,226.9410036416,11.851315258,7.139988861,68.2410412702,6.0368593007,3.2187121554,bad
3771,80.5893957567,226.3806792032,12.7864457956,7.9315264315,71.4769745674,4.4401930358,35.01968529386806,good
3772,83.115647398,224.0871399168,13.0161651628,7.7767839395,70.9966934806,6.0591917171,3.7077677076,good
3773,80.7156975784,231.2390004592,11.2931151316,8.337340262,71.302561198,5.0373817448,3.61453965,bad
3774,80.932268136,226.7804499488,12.1102914448,7.6901440065,70.6394396902,5.4129601660999995,3.167924211,bad
3775,78.1099926225,228.058834672,12.8981665066,7.1329690155,69.9830076742,4.4651936213,3.6440397582,good
3776,78.6309394808,227.0791131104,12.1604726116,7.7631509654999995,71.1512268244,5.1228360503,4.347766758800001,bad
3777,75.6148330391,231.1389154032,13.646563366,7.4183081745,70.4665284268,5.1519978947,3.3346145076,bad
3778,76.7296448018,225.2103105168,13.196865091,6.9337802325,69.4808366656,5.447211779,2.9296121558,bad
3779,75.1974306955,227.690130016,12.331505668,7.282365573,71.510539318,5.2873964993,4.3224124816,bad
3780,80.6134357651,221.4116624928,15.254621586399999,7.6571786685,71.1111622036,5.4158358503,3.1595715918,good
3781,82.3066122113,230.3097032016,11.0877303796,8.212959237,67.6860876622,5.2556196386,4.0248724804,bad
3782,606.1456884256032,228.9992750896,13.7704520812,7.3850643115,71.516520265,4.1557670663,4.1909053828000005,good
3783,80.4973135905,225.6197857952,10.9775960836,8.3393237635,71.425140397,4.7173515197,3.6603034142,good
3784,79.5053571825,228.2309371856,11.4183882124,8.4304654275,68.3835220036,4.8501152768,3.3014646952,bad
